"","Age","Measurement","Gender","L","M","S","P1","P10","P25","P50","P75","P90","P99"
"157",208,"wt","girl",-0.335785714285714,16.0220571428571,0.138624285714286,11.7961428571429,13.4827142857143,14.6127142857143,16.022,17.6188571428571,19.243,22.54
"158",209,"wt","girl",-0.336071428571429,16.0637857142857,0.138815714285714,11.8221428571429,13.5147142857143,14.6491428571429,16.064,17.667,19.298,22.6102857142857
"159",210,"wt","girl",-0.336371428571429,16.1055,0.13901,11.8484285714286,13.5468571428571,14.6854285714286,16.1055714285714,17.7152857142857,19.3532857142857,22.681
"160",211,"wt","girl",-0.336671428571429,16.1472142857143,0.139202857142857,11.8744285714286,13.5788571428571,14.7215714285714,16.147,17.7637142857143,19.4088571428571,22.7517142857143
"161",212,"wt","girl",-0.336971428571429,16.1889,0.139394285714286,11.9004285714286,13.6107142857143,14.7575714285714,16.189,17.812,19.464,22.8221428571429
"162",213,"wt","girl",-0.337271428571429,16.2305857142857,0.139585714285714,11.9264285714286,13.6427142857143,14.7938571428571,16.231,17.86,19.5194285714286,22.8928571428571
"163",214,"wt","girl",-0.337571428571429,16.2722714285714,0.139777142857143,11.9522857142857,13.6747142857143,14.8298571428571,16.272,17.9085714285714,19.5747142857143,22.9634285714286
"164",215,"wt","girl",-0.337871428571429,16.3139571428571,0.139968571428571,11.9784285714286,13.7065714285714,14.8662857142857,16.314,17.9568571428571,19.63,23.0342857142857
"165",216,"wt","girl",-0.338171428571429,16.3556285714286,0.140158571428571,12.0042857142857,13.7384285714286,14.9022857142857,16.356,18.005,19.6852857142857,23.1048571428571
"166",217,"wt","girl",-0.338471428571429,16.3972714285714,0.140348571428571,12.0302857142857,13.7702857142857,14.9384285714286,16.397,18.0531428571429,19.7408571428571,23.1755714285714
